TransactionID,CustomerID,CustomerName,CustomerDOB,CustAccountBalance,LoanAmount,CustomerEmail,CustLocation,TotalAmountPaid,LoanDuration,LoanRate,LoanSanctDate,LastCycleDate,IssuerBank,LoanEndDate,RemainingLoan
5401828,416807,Ayesha Kar,12-03-1994,912491,1752378,ayesha.kar@gmail.com,Assam,546846,5,6.6,26-03-2019,21-03-2022,IDBI,24-03-2024,1205532
5401829,482862,Ritvik Sahota,28-05-1984,724447,2245958,ritvik.sahota@gmail.com,Tamil Nadu,770609,15,6.7,29-04-2019,21-03-2022,IDBI,25-04-2034,1475349
5401830,592852,Suhana Varkey,03-09-1987,893762,1756490,suhana.varkey@gmail.com,Andhra Pradesh,675639,5,7.6,08-07-2019,07-03-2022,CANARA,06-07-2024,1080851
5401831,575804,Fateh Shere,15-05-1982,754263,2886617,fateh.shere@gmail.com,Meghalaya,583325,10,5.9,30-10-2020,21-03-2022,CANARA,28-10-2030,2303292
5401832,536318,Aarna Subramanian,27-11-1988,104100,2330893,aarna.subramanian@gmail.com,Goa,560337,10,6.5,23-01-2020,21-03-2022,HDFC,20-01-2030,1770556
5401833,578326,Charvi Singhal,16-05-1989,661128,2309321,charvi.singhal@gmail.com,Rajasthan,209024,5,7.7,24-11-2020,07-03-2022,CITI,23-11-2025,2100297
5401834,596985,Zaina Kari,31-07-1995,262107,2988045,zaina.kari@gmail.com,Assam,253388,5,7.7,31-01-2021,21-03-2022,ICICI,30-01-2026,2734657
5401835,554419,Dhruv Saran,07-05-1989,313950,4888609,dhruv.saran@gmail.com,Nagaland,609142,20,8,22-04-2020,01-03-2022,CITI,17-04-2040,4279467
5401836,518102,Badal Borra,17-05-1986,696541,1937207,badal.borra@gmail.com,Rajasthan,343318,5,6.3,27-04-2019,01-03-2022,CITI,25-04-2024,1593889
5401837,461197,Gokul Handa,08-10-1994,241280,1218676,gokul.handa@gmail.com,Tamil Nadu,480074,10,7.8,30-11-2020,21-03-2022,IDBI,28-11-2030,738602
5401838,595964,Sumer Kalla,03-06-1989,647307,4841453,sumer.kalla@gmail.com,Meghalaya,189443,5,5.8,30-12-2018,01-03-2022,ICICI,29-12-2023,4652010
5401839,536687,Stuvan Gandhi,03-07-1983,698557,4407861,stuvan.gandhi@gmail.com,Assam,187902,15,7.4,13-04-2020,21-03-2022,CITI,10-04-2035,4219959
5401840,415678,Dhanuk Ranganathan,25-06-1996,716101,1205087,dhanuk.ranganathan@gmail.com,Arunachal Pradesh,771452,5,6.8,06-10-2020,21-03-2022,IDBI,05-10-2025,433635
5401841,596499,Indrans Sami,01-12-1989,125168,2191634,indrans.sami@gmail.com,Chhattisgarh,332525,10,7.4,07-12-2020,21-03-2022,SBI,05-12-2030,1859109
5401842,502517,Yasmin Sankar,23-04-1987,963753,2386679,yasmin.sankar@gmail.com,Haryana,212495,20,7.8,01-05-2019,15-03-2022,HDFC,26-04-2039,2174184
5401843,564794,Ritvik Loke,31-08-1984,614774,2927679,ritvik.loke@gmail.com,Tamil Nadu,305439,15,8,09-06-2020,07-03-2022,IDBI,06-06-2035,2622240
5401844,518491,Aarav Thaker,18-07-1988,842237,4072795,aarav.thaker@gmail.com,Karnataka,589475,15,6.7,15-11-2018,01-03-2022,CITI,11-11-2033,3483320
5401845,531626,Seher Chana,22-05-1996,444908,2430762,seher.chana@gmail.com,Jharkhand,195859,10,7.6,18-12-2018,21-03-2022,AXIS,15-12-2028,2234903
5401846,422601,Ira Amble,11-04-1989,396935,2908907,ira.amble@gmail.com,Gujarat,234234,20,8.1,25-08-2020,07-03-2022,ICICI,20-08-2040,2674673
5401847,479223,Alia Bumb,01-09-1989,235207,4198987,alia.bumb@gmail.com,Tamil Nadu,628480,20,7.5,07-02-2020,15-03-2022,PNB,02-02-2040,3570507
5401848,499568,Ishita Sood,23-01-1992,687091,1211540,ishita.sood@gmail.com,Telangana,702325,10,6.1,03-04-2021,21-03-2022,SBI,01-04-2031,509215
5401849,412958,Alia Hayer,21-02-1991,467391,3549878,alia.hayer@gmail.com,Andhra Pradesh,412609,5,6.4,10-03-2020,01-03-2022,ICICI,09-03-2025,3137269
5401850,434612,Zara Talwar,10-02-1997,886162,1257497,zara.talwar@gmail.com,Manipur,255481,20,6.7,12-09-2019,07-03-2022,CITI,07-09-2039,1002016
5401851,439582,Advika Grewal,31-08-1986,962709,3153206,advika.grewal@gmail.com,Goa,436442,15,6.5,04-10-2018,01-03-2022,HDFC,30-09-2033,2716764
5401852,405131,Miraan Contractor,23-02-1985,642989,1070488,miraan.contractor@gmail.com,Manipur,592513,10,7.9,16-03-2021,15-03-2022,SBI,14-03-2031,477975
5401853,500215,Aradhya Jani,22-08-1990,857844,4463463,aradhya.jani@gmail.com,Madhya Pradesh,846339,5,6.1,12-02-2020,01-03-2022,AXIS,10-02-2025,3617124
5401854,404740,Saira Chandra,08-09-1988,913649,1177378,saira.chandra@gmail.com,Kerala,814522,5,6,02-03-2020,21-03-2022,IDBI,01-03-2025,362856
5401855,430175,Keya Baria,22-08-1994,804568,2431009,keya.baria@gmail.com,Mizoram,344967,15,6,24-01-2019,07-03-2022,IDBI,20-01-2034,2086042
5401856,546089,Taimur Chatterjee,06-11-1984,724706,3246196,taimur.chatterjee@gmail.com,Punjab,357880,20,7.5,28-11-2019,07-03-2022,SBI,23-11-2039,2888316
5401857,431287,Tarini Madan,04-04-1988,638376,1528527,tarini.madan@gmail.com,Meghalaya,628982,20,6.9,01-06-2018,01-03-2022,AXIS,27-05-2038,899545
5401858,402679,Krish Luthra,10-01-1990,285064,3844394,krish.luthra@gmail.com,Goa,578007,15,7.4,07-10-2019,07-03-2022,PNB,03-10-2034,3266387
5401859,490733,Zaina Sahni,14-03-1985,489510,4790119,zaina.sahni@gmail.com,Kerala,233220,10,7.4,24-06-2020,01-03-2022,CANARA,22-06-2030,4556899
5401860,578459,Kartik Chakrabarti,08-08-1983,427896,3147652,kartik.chakrabarti@gmail.com,Tripura,339614,20,5.9,29-03-2020,07-03-2022,PNB,24-03-2040,2808038
5401861,579829,Lagan Kashyap,06-10-1982,479754,3072755,lagan.kashyap@gmail.com,Gujarat,448009,5,6.1,30-01-2020,07-03-2022,AXIS,28-01-2025,2624746
5401862,580345,Piya Sachdeva,01-05-1992,769551,3716786,piya.sachdeva@gmail.com,Chhattisgarh,802556,5,7.6,18-10-2020,15-03-2022,HDFC,17-10-2025,2914230
5401863,465245,Vritika Shan,14-10-1988,333910,2061202,vritika.shan@gmail.com,Rajasthan,780399,5,6.1,17-04-2019,15-03-2022,HDFC,15-04-2024,1280803
5401864,591332,Miraan Acharya,23-02-1986,528669,4333079,miraan.acharya@gmail.com,Tripura,287530,5,6.6,22-11-2020,01-03-2022,CANARA,21-11-2025,4045549
5401865,530185,Reyansh Jayaraman,05-10-1986,398481,3375510,reyansh.jayaraman@gmail.com,Chhattisgarh,294208,10,5.9,18-07-2020,01-03-2022,CANARA,16-07-2030,3081302
5401866,489991,Vedika De,06-08-1984,736326,4772669,vedika.de@gmail.com,Chhattisgarh,352311,15,7.7,04-09-2018,21-03-2022,HDFC,31-08-2033,4420358
5401867,562280,Vivaan Chadha,30-09-1983,906084,3269566,vivaan.chadha@gmail.com,Punjab,315293,10,8,09-01-2019,15-03-2022,AXIS,06-01-2029,2954273
5401868,495175,Krish Kibe,10-03-1996,626757,4104976,krish.kibe@gmail.com,Telangana,510770,15,7.5,25-01-2020,15-03-2022,CANARA,21-01-2035,3594206
5401869,510134,Jayan Solanki,11-10-1985,873464,4130318,jayan.solanki@gmail.com,Arunachal Pradesh,442544,15,7.8,04-04-2019,21-03-2022,CITI,31-03-2034,3687774
5401870,419719,Badal Swamy,01-01-1994,747877,3185801,badal.swamy@gmail.com,Karnataka,209213,10,5.9,06-02-2019,21-03-2022,SBI,03-02-2029,2976588
5401871,512451,Shamik Ram,21-05-1986,389973,3678817,shamik.ram@gmail.com,Odisha,337710,5,6.6,25-05-2019,21-03-2022,IDBI,23-05-2024,3341107
5401872,567439,Devansh Zacharia,21-01-1989,823968,4111659,devansh.zacharia@gmail.com,Goa,241715,15,6.8,28-10-2020,15-03-2022,SBI,25-10-2035,3869944
5401873,438389,Lakshit Manne,07-08-1988,561372,1067396,lakshit.manne@gmail.com,Goa,332057,10,7.3,04-10-2020,15-03-2022,CITI,02-10-2030,735339
5401874,561896,Siya Subramanian,11-06-1982,224059,2042455,siya.subramanian@gmail.com,Uttar Pradesh,620493,5,7.1,30-04-2020,01-03-2022,IDBI,29-04-2025,1421962
5401875,503978,Riaan Khare,13-12-1994,202766,4725669,riaan.khare@gmail.com,Manipur,231021,20,7.5,12-09-2018,07-03-2022,PNB,07-09-2038,4494648
5401876,582472,Anahita Mannan,23-01-1995,509553,4372854,anahita.mannan@gmail.com,Arunachal Pradesh,463988,20,5.9,28-06-2019,07-03-2022,CANARA,23-06-2039,3908866
5401877,593953,Nayantara Joshi,13-11-1983,182639,1317895,nayantara.joshi@gmail.com,Telangana,436573,20,6.6,20-01-2020,01-03-2022,CITI,15-01-2040,881322
5401878,489100,Parinaaz Madan,10-02-1992,957768,1097621,parinaaz.madan@gmail.com,Assam,849639,15,7.1,06-06-2020,15-03-2022,AXIS,03-06-2035,247982
5401879,527169,Samiha Dasgupta,01-03-1993,656775,4003069,samiha.dasgupta@gmail.com,Maharashtra,390261,5,7.7,02-08-2020,07-03-2022,AXIS,01-08-2025,3612808
5401880,586965,Manjari Sarma,28-02-1997,233015,3698772,manjari.sarma@gmail.com,Assam,264963,20,6.9,10-02-2019,01-03-2022,SBI,05-02-2039,3433809
5401881,460474,Hiran Konda,26-06-1982,309188,3567859,hiran.konda@gmail.com,Gujarat,436981,15,7.9,17-01-2021,07-03-2022,IDBI,14-01-2036,3130878
5401882,410804,Saira Mahajan,26-08-1988,246192,1595478,saira.mahajan@gmail.com,Kerala,575022,15,6.7,17-04-2020,15-03-2022,CITI,14-04-2035,1020456
5401883,541252,Kabir Shanker,05-05-1984,680615,2553851,kabir.shanker@gmail.com,Maharashtra,624515,20,6.5,27-08-2020,01-03-2022,PNB,22-08-2040,1929336
5401884,419730,Mamooty Mane,12-01-1991,554843,4549228,mamooty.mane@gmail.com,Chhattisgarh,472540,5,5.8,26-04-2019,15-03-2022,CITI,24-04-2024,4076688
5401885,562545,Heer Sastry,22-11-1984,176873,2531360,heer.sastry@gmail.com,Maharashtra,799268,5,6.7,21-02-2019,15-03-2022,PNB,20-02-2024,1732092
5401886,591285,Misha Aurora,15-06-1989,380801,3545578,misha.aurora@gmail.com,Assam,841053,20,5.8,16-09-2020,01-03-2022,CANARA,11-09-2040,2704525
5401887,480256,Mahika Talwar,22-06-1988,803059,2036074,mahika.talwar@gmail.com,Chhattisgarh,411180,15,7.2,24-09-2020,21-03-2022,PNB,21-09-2035,1624894
5401888,425320,Jivin Gaba,06-03-1992,173195,1568983,jivin.gaba@gmail.com,Manipur,749013,5,5.8,10-05-2020,01-03-2022,AXIS,09-05-2025,819970
5401889,539499,Emir Wason,24-05-1984,316891,2428660,emir.wason@gmail.com,Assam,709101,10,6.1,20-11-2020,21-03-2022,PNB,18-11-2030,1719559
5401890,551609,Vihaan Savant,19-08-1994,556751,2740163,vihaan.savant@gmail.com,Sikkim,472796,10,7.8,20-12-2019,15-03-2022,CANARA,17-12-2029,2267367
5401891,471464,Amani Bali,19-01-1992,845217,1880624,amani.bali@gmail.com,Nagaland,842716,10,6.8,12-03-2020,01-03-2022,CITI,10-03-2030,1037908
5401892,479854,Anahi Ben,15-02-1991,188190,4023394,anahi.ben@gmail.com,Sikkim,663666,5,5.8,14-03-2021,01-03-2022,AXIS,13-03-2026,3359728
5401893,527707,Abram Gandhi,25-09-1985,972718,1283805,abram.gandhi@gmail.com,Tamil Nadu,372491,5,7,08-04-2020,01-03-2022,AXIS,07-04-2025,911314
5401894,575299,Vaibhav Deshpande,06-04-1994,742935,3892798,vaibhav.deshpande@gmail.com,Sikkim,420426,5,7.9,06-07-2020,07-03-2022,CANARA,05-07-2025,3472372
5401895,518273,Alisha Gole,11-02-1997,452554,4090226,alisha.gole@gmail.com,Goa,348740,20,7.9,05-02-2020,21-03-2022,AXIS,31-01-2040,3741486
5401896,564567,Bhavin Lal,06-03-1986,468827,1764117,bhavin.lal@gmail.com,Meghalaya,520061,10,5.9,05-07-2020,21-03-2022,CANARA,03-07-2030,1244056
5401897,437404,Lavanya Krish,05-04-1993,380781,1253639,lavanya.krish@gmail.com,Sikkim,319359,15,7.3,11-12-2018,01-03-2022,CITI,07-12-2033,934280
5401898,530546,Ela Buch,19-01-1997,286167,4263195,ela.buch@gmail.com,Tripura,799155,15,7.1,21-04-2019,21-03-2022,CITI,17-04-2034,3464040
5401899,546511,Manjari Doshi,25-04-1985,264160,4365541,manjari.doshi@gmail.com,Goa,531263,20,7.7,29-01-2021,07-03-2022,SBI,24-01-2041,3834278
5401900,590473,Taimur Chaudhuri,14-09-1996,408505,4046231,taimur.chaudhuri@gmail.com,Nagaland,163689,5,7.7,19-01-2019,15-03-2022,ICICI,18-01-2024,3882542
5401901,442568,Yashvi Ray,21-08-1992,194192,3905169,yashvi.ray@gmail.com,Goa,583593,10,7.9,24-07-2018,15-03-2022,SBI,21-07-2028,3321576
5401902,541975,Miraan Buch,18-10-1989,909735,1638487,miraan.buch@gmail.com,West Bengal,806408,15,7.3,24-06-2018,15-03-2022,HDFC,20-06-2033,832079
5401903,587820,Aaina Sabharwal,13-04-1992,606659,1276653,aaina.sabharwal@gmail.com,Meghalaya,407687,20,6.3,11-08-2019,21-03-2022,HDFC,06-08-2039,868966
5401904,589401,Drishya Sankar,15-01-1992,651356,3821143,drishya.sankar@gmail.com,Mizoram,645017,10,6.5,18-12-2018,01-03-2022,SBI,15-12-2028,3176126
5401905,565539,Reyansh Basu,18-10-1996,394626,1230185,reyansh.basu@gmail.com,Tamil Nadu,186130,15,7.2,07-11-2019,15-03-2022,CITI,03-11-2034,1044055
5401906,586484,Tiya Agrawal,11-06-1982,751649,4576293,tiya.agrawal@gmail.com,Tamil Nadu,520527,5,6,14-10-2020,07-03-2022,SBI,13-10-2025,4055766
5401907,449229,Sana Bava,09-11-1995,729247,2754448,sana.bava@gmail.com,Bihar,710096,10,6.4,28-11-2018,01-03-2022,IDBI,25-11-2028,2044352
5401908,583215,Priyansh Apte,05-10-1995,142842,2875987,priyansh.apte@gmail.com,Haryana,447226,5,8.1,10-08-2018,01-03-2022,IDBI,09-08-2023,2428761
5401909,577696,Dishani Hans,09-12-1983,650781,4469795,dishani.hans@gmail.com,Arunachal Pradesh,380522,10,5.9,07-02-2021,15-03-2022,CANARA,05-02-2031,4089273
5401910,596381,Advik Gera,19-07-1988,257331,3558288,advik.gera@gmail.com,Manipur,487283,5,6,04-03-2021,01-03-2022,CITI,03-03-2026,3071005
5401911,544732,Bhavin Borra,21-01-1996,276243,1356274,bhavin.borra@gmail.com,Haryana,625004,10,6.8,27-07-2020,07-03-2022,CANARA,25-07-2030,731270
5401912,557160,Dhanuk Barad,10-03-1985,598996,1539828,dhanuk.barad@gmail.com,Madhya Pradesh,578983,10,5.8,23-11-2018,07-03-2022,IDBI,20-11-2028,960845
5401913,524399,Rhea Vyas,31-08-1985,374518,4235667,rhea.vyas@gmail.com,Andhra Pradesh,219268,5,8.1,24-04-2018,21-03-2022,PNB,23-04-2023,4016399
5401914,581328,Charvi Kaur,12-05-1994,296303,2314379,charvi.kaur@gmail.com,Uttarakhand,151729,5,7,18-02-2019,07-03-2022,SBI,17-02-2024,2162650
5401915,433023,Pari Chaudhuri,24-01-1984,757225,4507735,pari.chaudhuri@gmail.com,Himachal Pradesh,414936,10,6.7,10-11-2018,01-03-2022,ICICI,07-11-2028,4092799
5401916,442280,Dhanuk Babu,03-06-1993,561429,2056692,dhanuk.babu@gmail.com,Telangana,223742,10,7.1,04-01-2020,01-03-2022,IDBI,01-01-2030,1832950
5401917,499150,Misha Bora,19-05-1990,706550,2536037,misha.bora@gmail.com,Meghalaya,512357,5,7,27-09-2018,21-03-2022,HDFC,26-09-2023,2023680
5401918,444941,Urvi Manda,06-05-1987,669272,1757965,urvi.manda@gmail.com,Punjab,789677,5,7.6,07-06-2019,01-03-2022,AXIS,05-06-2024,968288
5401919,530364,Siya Dugal,10-01-1996,547580,4654648,siya.dugal@gmail.com,Uttar Pradesh,192446,20,6.9,07-04-2021,07-03-2022,PNB,02-04-2041,4462202
5401920,419658,Emir Dar,30-10-1989,584463,2831083,emir.dar@gmail.com,Manipur,444154,5,6.6,09-12-2020,01-03-2022,CITI,08-12-2025,2386929
5401921,464683,Myra Sinha,28-01-1997,942870,4742077,myra.sinha@gmail.com,Tamil Nadu,298132,10,6.7,18-11-2019,21-03-2022,PNB,15-11-2029,4443945
5401922,461889,Zeeshan Thaman,25-07-1986,942523,4570147,zeeshan.thaman@gmail.com,Arunachal Pradesh,699266,15,6.5,08-04-2019,15-03-2022,PNB,04-04-2034,3870881
5401923,588121,Piya Swaminathan,28-04-1990,797291,3682016,piya.swaminathan@gmail.com,Chhattisgarh,293096,15,7.8,08-04-2020,01-03-2022,HDFC,05-04-2035,3388920
5401924,412138,Vritika Amble,05-11-1983,399696,1305934,vritika.amble@gmail.com,Sikkim,769011,10,7.8,09-01-2019,15-03-2022,SBI,06-01-2029,536923
5401925,498746,Saanvi Bava,08-12-1992,330905,3136084,saanvi.bava@gmail.com,Uttar Pradesh,792093,5,7.9,31-12-2019,01-03-2022,PNB,29-12-2024,2343991
5401926,494893,Khushi Srivastava,09-11-1982,174669,3793350,khushi.srivastava@gmail.com,Goa,737246,10,8.1,27-11-2020,07-03-2022,CITI,25-11-2030,3056104
5401927,409494,Prerak Lanka,30-12-1992,852589,3175774,prerak.lanka@gmail.com,Tripura,332659,10,8,28-07-2019,15-03-2022,ICICI,25-07-2029,2843115
5401928,463287,Dhanuk Karpe,20-01-1986,980346,1032569,dhanuk.karpe@gmail.com,Goa,666703,15,7.6,12-05-2019,01-03-2022,PNB,08-05-2034,365866
5401929,560693,Ayesha Srinivasan,16-01-1990,325321,2618268,ayesha.srinivasan@gmail.com,Nagaland,270687,10,8,07-06-2018,15-03-2022,AXIS,04-06-2028,2347581
5401930,430094,Vritika Som,21-12-1989,284038,1123473,vritika.som@gmail.com,Meghalaya,458579,15,8,17-05-2018,07-03-2022,CITI,13-05-2033,664894
5401931,430288,Tanya Dash,02-12-1983,220770,2468254,tanya.dash@gmail.com,Telangana,795317,5,7.9,14-07-2020,01-03-2022,AXIS,13-07-2025,1672937
5401932,544244,Dharmajan Sethi,19-06-1985,973094,1978309,dharmajan.sethi@gmail.com,Chhattisgarh,344883,10,6.2,13-08-2020,01-03-2022,AXIS,11-08-2030,1633426
5401933,517990,Ishita Guha,24-06-1982,873234,2664066,ishita.guha@gmail.com,Mizoram,653997,15,8.1,19-06-2019,21-03-2022,CITI,15-06-2034,2010069
5401934,522577,Zoya Dube,28-08-1982,258274,3560994,zoya.dube@gmail.com,Uttar Pradesh,298922,20,7,30-07-2018,07-03-2022,ICICI,25-07-2038,3262072
5401935,444323,Romil Zachariah,08-04-1985,703280,2278968,romil.zachariah@gmail.com,Gujarat,541774,5,7.1,23-10-2019,07-03-2022,AXIS,21-10-2024,1737194
5401936,599869,Shayak Dugar,23-02-1985,500668,3845040,shayak.dugar@gmail.com,Bihar,340003,20,6.9,26-01-2019,07-03-2022,HDFC,21-01-2039,3505037
5401937,464657,Arnav Arya,01-07-1990,848455,1650183,arnav.arya@gmail.com,Chhattisgarh,734985,5,7.1,11-03-2021,15-03-2022,SBI,10-03-2026,915198
5401938,439047,Kiara Gara,09-07-1986,286335,3525801,kiara.gara@gmail.com,Uttarakhand,747962,20,5.8,09-01-2019,15-03-2022,ICICI,04-01-2039,2777839
5401939,597696,Hazel Bhatt,18-03-1994,178828,2619664,hazel.bhatt@gmail.com,Karnataka,337636,20,6.7,29-08-2019,15-03-2022,CITI,24-08-2039,2282028
5401940,569484,Anika Chand,08-03-1986,723846,1517839,anika.chand@gmail.com,Manipur,701627,15,6.2,17-02-2020,01-03-2022,CANARA,13-02-2035,816212
5401941,421680,Rohan Varughese,30-08-1995,486809,3609294,rohan.varughese@gmail.com,Uttarakhand,386683,20,7.4,28-06-2020,07-03-2022,AXIS,23-06-2040,3222611
5401942,593933,Keya Bhattacharyya,08-07-1996,415555,3714236,keya.bhattacharyya@gmail.com,Nagaland,604040,5,6,03-06-2019,15-03-2022,IDBI,01-06-2024,3110196
5401943,541231,Kartik Shukla,01-09-1993,115325,1307131,kartik.shukla@gmail.com,Assam,296456,10,6,09-02-2019,07-03-2022,SBI,06-02-2029,1010675
5401944,469011,Rania Karan,27-05-1996,473996,1660518,rania.karan@gmail.com,West Bengal,807772,20,5.9,29-03-2020,15-03-2022,AXIS,24-03-2040,852746
5401945,410737,Prisha Sule,04-06-1983,736600,2464645,prisha.sule@gmail.com,West Bengal,450410,10,6.9,11-10-2019,21-03-2022,SBI,08-10-2029,2014235
5401946,423025,Samarth Gade,23-08-1996,657560,4636673,samarth.gade@gmail.com,Meghalaya,477742,20,6.8,07-08-2018,21-03-2022,HDFC,02-08-2038,4158931
5401947,406367,Neysa Bahl,16-09-1992,856493,4033244,neysa.bahl@gmail.com,Haryana,538819,5,8,03-11-2018,21-03-2022,CITI,02-11-2023,3494425
5401948,554685,Vritika Balan,22-12-1988,603009,2870415,vritika.balan@gmail.com,Goa,594782,10,6.4,03-06-2019,07-03-2022,CITI,31-05-2029,2275633
5401949,515451,Anaya Subramaniam,15-10-1995,144647,1562039,anaya.subramaniam@gmail.com,Gujarat,358610,15,7.9,20-01-2021,21-03-2022,CANARA,17-01-2036,1203429
5401950,403911,Nirvi Rama,10-02-1983,333488,4280675,nirvi.rama@gmail.com,Sikkim,802318,20,6.3,23-02-2021,21-03-2022,IDBI,18-02-2041,3478357
5401951,423223,Aaryahi Bali,15-03-1995,353265,4343934,aaryahi.bali@gmail.com,Arunachal Pradesh,782849,10,7.4,24-05-2020,15-03-2022,SBI,22-05-2030,3561085
5401952,531265,Ahana  Kakar,16-09-1989,486543,1000609,ahana.kakar@gmail.com,Tripura,717328,5,6,03-01-2021,15-03-2022,CITI,02-01-2026,283281
5401953,402921,Vardaniya Sridhar,16-04-1996,114795,2445810,vardaniya.sridhar@gmail.com,Sikkim,836376,20,6.2,12-08-2019,01-03-2022,HDFC,07-08-2039,1609434
5401954,505420,Inaaya  Doctor,18-05-1982,876983,2455182,inaaya.doctor@gmail.com,Rajasthan,588850,20,6.9,02-12-2018,07-03-2022,CITI,27-11-2038,1866332
5401955,433849,Nitara Kala,14-07-1988,683332,2921767,nitara.kala@gmail.com,Gujarat,787662,20,6.3,22-06-2020,07-03-2022,AXIS,17-06-2040,2134105
5401956,475519,Seher Loyal,22-11-1982,570670,2747703,seher.loyal@gmail.com,West Bengal,576051,5,7.9,22-02-2019,01-03-2022,IDBI,21-02-2024,2171652
5401957,414950,Indranil Chawla,11-05-1985,685280,2240313,indranil.chawla@gmail.com,Punjab,708071,10,6.4,04-05-2019,07-03-2022,ICICI,01-05-2029,1532242
5401958,444934,Gatik Raj,15-05-1987,647280,2866788,gatik.raj@gmail.com,Punjab,405913,20,6.4,03-11-2020,21-03-2022,AXIS,29-10-2040,2460875
5401959,482546,Priyansh Wali,14-03-1994,810718,2430924,priyansh.wali@gmail.com,Nagaland,465629,20,6.9,21-07-2020,15-03-2022,CITI,16-07-2040,1965295
5401960,576508,Shaan Atwal,15-12-1983,804222,2768721,shaan.atwal@gmail.com,Bihar,722897,20,7.7,15-02-2020,21-03-2022,CANARA,10-02-2040,2045824
5401961,545395,Indranil Ahluwalia,14-05-1986,775200,4532858,indranil.ahluwalia@gmail.com,Tamil Nadu,840860,20,5.8,16-01-2020,01-03-2022,HDFC,11-01-2040,3691998
5401962,505802,Piya Luthra,02-06-1986,689726,4061184,piya.luthra@gmail.com,Madhya Pradesh,180120,20,6.1,19-09-2019,01-03-2022,PNB,14-09-2039,3881064
5401963,493458,Ranbir Joshi,18-02-1985,653826,4791432,ranbir.joshi@gmail.com,Uttarakhand,426445,10,6.9,23-01-2020,15-03-2022,AXIS,20-01-2030,4364987
5401964,557440,Ishita Bala,08-04-1983,248779,4065611,ishita.bala@gmail.com,Goa,580557,10,6.7,09-07-2018,15-03-2022,PNB,06-07-2028,3485054
5401965,455432,Jayesh Sahota,01-02-1995,325919,4326466,jayesh.sahota@gmail.com,Tamil Nadu,849677,5,6.4,27-06-2020,01-03-2022,HDFC,26-06-2025,3476789
5401966,535842,Samaira Keer,17-01-1990,853506,1965752,samaira.keer@gmail.com,Meghalaya,214147,10,6.8,09-06-2019,07-03-2022,SBI,06-06-2029,1751605
5401967,403587,Zeeshan Jani,18-11-1995,713373,4014574,zeeshan.jani@gmail.com,West Bengal,561587,5,7.7,11-04-2019,21-03-2022,AXIS,09-04-2024,3452987
5401968,518775,Trisha Bhatia,29-07-1995,581437,2710493,trisha.bhatia@gmail.com,Assam,631248,20,7.3,05-04-2021,15-03-2022,HDFC,31-03-2041,2079245
5401969,423907,Stuvan Chand,07-01-1989,619520,1320530,stuvan.chand@gmail.com,Karnataka,752824,20,6.9,29-12-2020,15-03-2022,PNB,24-12-2040,567706
5401970,500338,Pari Kashyap,07-11-1995,415219,3377304,pari.kashyap@gmail.com,Sikkim,172260,20,6,30-07-2020,15-03-2022,PNB,25-07-2040,3205044
5401971,559538,Aarush Hari,25-10-1995,675552,4968869,aarush.hari@gmail.com,West Bengal,254525,10,6.7,18-12-2019,01-03-2022,PNB,15-12-2029,4714344
5401972,438008,Prerak Soman,16-01-1986,259099,2309116,prerak.soman@gmail.com,Sikkim,579683,5,7.9,09-12-2020,21-03-2022,PNB,08-12-2025,1729433
5401973,418493,Kaira Khatri,25-03-1985,958805,2380138,kaira.khatri@gmail.com,Rajasthan,821534,20,6.7,01-02-2020,15-03-2022,CITI,27-01-2040,1558604
5401974,518586,Indrans Bakshi,10-03-1990,898149,4236636,indrans.bakshi@gmail.com,Telangana,643031,5,8.1,07-04-2019,15-03-2022,PNB,05-04-2024,3593605
5401975,530179,Emir Mann,23-07-1982,130355,2522436,emir.mann@gmail.com,Bihar,804130,10,7.9,31-01-2020,21-03-2022,AXIS,28-01-2030,1718306
5401976,456320,Nehmat Wagle,07-12-1990,615060,1852716,nehmat.wagle@gmail.com,Odisha,548655,10,6,09-10-2019,21-03-2022,PNB,06-10-2029,1304061
